review_id,review,label
a23f023a23247d7b4a532ef94c18e410,otimo gistei comprar nesse site ótimo produto entregar antar prazo,1
f805659a1021990efa798626926f804a,ótimo atendimento,1
fb18bf8a1a96282ffbc3e3b095cc3b0d,nao culpar endereçar rado,0
d8ee4e86fe4febfe60d9d97e2b0a56fc,sempre comprar lannister dessar vez demorar entregar ficar triste pq comprar presentar sobrinho natal não poder dar dia ficar chatear,0
d3ecaf8994a53008b772f263f5454664,entregar rápido,1
60c1eca5bdea6730bfa0d85f87ae78ba,produto corretar entregar prazo,1
702a7b6914822974dafc9f43e5b9c427,bom tardar gostar saber cancelar co chegar apenas pneu alar disso verificar chegar ja expirar validade pois fabricar aguardar contato,0
a8bd8ed6b552db2882474a572bce16e4,receber conformar esperar,1
1f47adc2fd3f0ad69d20f73858eb6405,receber noto fiscal produto não vir,0
bfbf86a0b08c57692665b1db237a4d74,bom,0
dcb1077cd4ca557de0497598591935e6,entregar alto padrão lannister,1
3d898ee30a02820cf23648aa7d1bd647,oi,1
73fbbf60aac9327a32a54de246f78525,achar material ruim caro,0
445b0519962b92b4a627ae98f93504cd,receber antar prazo adorar,1
2c849b1f2ee43364af4923d48b9f0943,não receber produto ainda não receber produto pagar primeiro parcelar cartão,0
bc358d1e006292207d4c442bdef51ca7,ainda não receber produto,0
a6dea176cd71099259adf97fa0877051,solicitar entregar produto nao voltar fazer negociar empresar,0
b3d212192c38a2cb7bb65c65e990d204,excelente comprar pagar receber comprar prazo marcar,1
eec6a964ce3972761d2334ebb7dd5293,produto chegar qualidade esperar,1
5f54a44e86b5353a3241e679c4d087cc,ótima loja entregar antar prazo,1
bc5be54192f0f716e69a7b0dd4d9dd1b,bem atender,1
9a515537841f3a892e72d52a0ae39645,super recomendar produto entregar antar prazo prever excelente condição parabém,1
7c96941c47976e38b245f44d1a6233c1,chegar antar prazo material bom,0
9d00d05ef1d1d8537c1cd5fb5e55a7c4,produto bonito qualidade bom,1
e18f63b8f429f2e923faeddfe034a972,comprar produto honda biz entanto embalagem haver escrever marcar handa broz,0
65a5fef73baae2bc9fec9f8f1404961d,receber rapido otimo custar beneficiar,1
fc99664d83b8f5f939f98d34e1c5ad04,solicitar cancelamento,0
a2ee73ad4475687f9797bbcdd06733f4,mercar existir ofertar produto preço bem contar,1
e144681952b0736e09fc0643ffb909ce,achar perfumar não fixo bem sair logo cheirar,0
84e1b02ff4ed50cc9823db1ce911e879,receber cortador salada invés gaiola,0
889524292ec20dae65a3921f855afc8a,entregar dentro prazo porém previsão extenso lannister sempre entregar antar prazo achar produto iriar chegar antar prever,0
143182d7d7f6b4d9c06f12f1215b4d98,targaryen parceiro américanas não nível parceiro grande nome mercar não recomendar ninguém amigo poder transtornar passar obrigar,0
08f5366445c762188979ba4e195ac948,gostar desta comprar site fácil entender comprar entregar dentro prazo,1
91023588624b3386711a8b4772867141,bom,1
4348fc01054e6971c8fbf92105927fbd,datar hoje não receber mercadoria super insatisfeito,0
f012ecf9f56e5583ffd65a12c62ff363,eficiente parabém obrigar,1
20b66aa9894da6141d032bf4bf0f7882,comprar tapetar dia loja ligar falar q não tinhão produto estocar reembolsar não ganhar nado,0
c96cadb19e848343f547141d1ca8b7bf,entregar antar prazo,1
24eb41443afb44f38c39dfece2784158,decepção comprar feito janeiro não entregar agora restituição valor através voucher nado entregar,0
65a7488b96370e498245b6610dd8be81,ótimo tudo certar produto entregar excelente,1
b44975b8e012182c800dbee275e6a30b,bom bom formar comprar,1
440d54ffe551b216351db47dc1994545,ok,1
a827a09a6045b10508f61f5ebd621076,não recomendar produto dizer cabo cabo super curtir dever ter menos m solictandoa devolução produto,0
81452770b8a4f18724ce213161bea3fb,pedir n vir não dar dedo pedir cancelamento comprar praso outro dia recebimento não feito hoje coleta estornar cartão,0
39dd415b1d623f684dcb00d8cd1ced84,chegar antar prazo ótimo produto,1
82ac06f6ba552458c8d361723374d6ab,surpreendido chegar antar pensar,1
36b12e149ca7b09cce6698f08dba3c2d,recomendar chegar antar prazo,0
547ab0d2fd43f5933238d8a7c9eb807e,receber outro produto lugar comprar noto fiscal nome outro pessoa agora verificar fazer trocar,0
4b5169c0eac1a640c7cdca3688275e47,bom noite produto não entregar endereçar destinar produto reter correar ser entregar destinar origem querer produto ser pag,0
aaf0d2e6856be2e7321a6b88deca9b6b,pedir chegar prazo tudo conformar descrição adorar,1
d5dd563b40fc546aea231acc2ceb048e,produto otima qualidade bonito parabens chegar mes antar prazo,1
3fe30538fd65ef35974a6ce71b47a0e8,relógio bonito entregar rapida,1
1cd0b726ded9126f421c2ce7ea34c6a2,achar dever melhorar rastrear blz,1
b369ba482fb3837283d080b0a5574fb7,desrespeitar cliente falto respeitar cliente,0
3c2db0f10fa47df71a2b1b966635951b,satisfeito atendimento prazo entregar,1
630f7695d0f9e0b4f0388c8c619ca3ba,receber parcial receber somente quadro momento faltar lustre ainda dentro prazo entregar,1
5629bf8889db2b3f1c8d1a387a64ec4d,sempre produto chegar dentro prazo formar corretar,1
0339c81f3c39a67da1a3531a5118298d,bonito,1
f45e3373e177f56944a549ff601f838b,insatisfeito comprar cor amarelar entregar cor rosar,0
e92a3870d71ff35337704fd650c6aa77,comprar kit cozinhar ver c kit pio mantimento codimentos porém kit codimentos não vir tampar alumínio vir arranhar bola lato adesivo não pin,0
2b0c7e87f8508baf2554b303422281cf,recomendar,1
30f782b1e1a220fbf8127ba92b16c2c4,cumprir requisito prazo menor prever,0
1ed82c4307741e4d0837cb3a24741320,não recomendar ainda não entregar produto datar máximo entregar esgotar esperar atrasar receber produto não nenhum informação email telefonar porque não entregar,0
b784425fc1c4152a982a5d2e3accf2db,jeito q esperar,1
a09f95be85e830b9a8662a1a0958fd88,produto entregar antar prazo parabém eficiência recomendar,1
2e86e59f3f934c21abcb4d21329d1635,produto chegar incompleto pessoa bom tardar informar chegar base cesto roupar não chegar informar fretar noto fiscal vir diferente valor calcular vir x maior solicitar devolução,0
86f9c108c78a6f87c470fb09cd635d99,chegar antar prever recomendar super,1
cd8848adbec5cf1b07a63c1d461ee8a3,ainda não receber produto,0
fc0ad46a8b1440ddc627bd67b62a5258,demorar chegar,1
aad3a444dca565a26899a57ee3dc9765,não receber produto comprar receber comprar outro pessoa não gostar saber proceder,0
0bebec6db352db11c573cf8e11176bf1,produto chegar antar esperar greve correio feriar tudo bem embalar ótima qualidade ainda vir brindar ótima comprar,1
8d52a9ba267150208acfd0968fff4565,produto ater expectativa bom recomendar ótimo custar benefício,1
23aa99a8cc2d4313ce9b776e46404c49,relógio lindar perfazer modelar pequeno objetivo firulas,1
c92876be749e2da2ddeeece8fa6eeb9e,produto vir embalar cirurgicamente bom,1
bb65b975da442672cac2fa76027b7e7f,igual foto lindar bem finar,1
a2a3a57aaad5eb825c1e7e679f1ad0e7,bom,1
b5a9c11a10ed92eb226c9e870c29a1c7,prazo longo pra receber,0
14ab06af2677555bfcf9ff2e64a1b203,produto não entregu satisfação sobrar atrasar entregar,0
8bbdf91a176b4c6910f4b4999fb13580,opção rastrear produto vago não informação real onde encontrar produto minimo ter acompanhar pedir,0
a9232d86bf2817c675eb2b0605efba4c,faltar pedir equipamento aguardar retornar portal sempre comprar stark nunca problema primeiro vez direcionam outro loja acontecer,0
e31d233d1007f12c08297c147a4e534e,lannister loja bom produto chegar problema antar prazo recomendar agora faltar produto comprar mesmo datar receber ontem obrigar,1
4991c3612ddb56bf3c9ec48b1fe46e7b,bom,0
8afab2067dd0919c57c01481d308dd9e,bom,1
c05da7d39582121a95173363a0a52757,protetor somente plástico não gostar,0
51b9186876d4708a91786f8517fe7106,receber td certo antar prazo,1
38fef6987a6dbeef881c4ab6e47460e5,b w malandro b w anunciar produto não vender comprometer confiança consumidor marcar,0
ba93ca91d4f0d57316fd86d5de99af3d,bom negociacao otimo produto satsfeito comprar,1
cd759224452679c3d27330a30c0b23c9,bacana atenção cliente parabém,1
e1e9755ce1f12f5a2e2c86b2c2c63dc4,receber prazo querer recomendar produto loja,1
e4e829c5b8f9c04e4ccb2bcf3228ae70,não receber produto aguardar estornar valor cartão creditar valer comprar aguardar retornar,0
fbe68c88cff11efa5a051a59ab1dd4c2,produto bom porém produto si bom porém vir cor diferente comprar,1
c7d50e6d80c20de4132af3bc8618fb6f,comprar produto porém receber outro,1
4ce650e117a5b292bf5ea980a61eb61e,não recomendar produto qualidade ruim amassar descascar não recomendar,0
6084f1c166ab05e79c72e5bc7e1baa6a,enquanto nenhum comprar espadar minicraft cm brilhante azul receber apenas cm querer receber dois espadar adquirir tamanho vendido pago,0
390deb988c65aa70444557cbd96821fa,achar produto baixo qualidade tudo dentro conforme,1
97172789050149c3ac97e56a0898b5da,correr tudo perfazer preço produto prazo entregar,1
4dca95f6e8226f5c32d4fce196f9fee2,bom,0
7ba96f95841f5317463f8a4bba91a879,demorar entregar demorar entregar,0
2a74b0559eb58fc1ff842ecc999594cb,acostumar comprar produto baratheon super confiável transparência qualidade agilidade super recomendar,1
9d54f2e29b65c607376259f329a9bd32,excelente produto prazo entregar dia antar prazo,1
ecbd4dd0ac445c4a037bd301b9cfe3ed,produto bonito acreditar bom qualidade maior pensar parecer bem resistente,1
a6bc8568a68bab4173726338c55e6134,chegar antar prazo produto perfeito condição usar,1
e19b66cb13d13c0c28ea904f0211a155,bom,0
8b832fdd6f3dc7e472fa99eeb7befe48,partir externo plástico vir quebrar vestir quedo,1
73d9889828b504c0b9366121e723b732,parecer correio perder produto não poder culpar loja esperar poder cobrar correio reenviar produto maneiro rápido possível vez necessidade,0
e817c0aaef1a4019fec210bd0da0c459,mandala produto bom fácil aplicação,1
0d7abc9e3f138dc08aa8e6c67257effb,receber produto bem antar prazo,1
3838491c4ced29c90745f00ef8cc8739,produto não entregar tentar cancelar pedir impossível pois preencher todo campo acusar falto campar preencher targaryen nunca responder email não recomendar,0
a41525afaa2ff34a9aa65c045da371c3,espadar vir quebrar mandar arrumar,0
c0f530114b5d9d3916a04fb2f6696028,apagar ficar estranhar ligar ficar bonito,0
b53b4e5aa3d3c93677e993f331321ed9,baratar funcionar,1
7c52e7038fc53ee2b386762145e666e9,amar produto processar entregar filho amar ficar surpreso prazo pois chegar antar,1
80ae983305110cbc04e42f499e9053c9,lindo redar dormir satisfeito pq entregar antar prazo,1
8f91e08cfb03051ac4e3f1b512eafc34,comprar item atraves dar pedir apenas suportar entregar tapetar não chegar momento constar aqui dois item entregue favor pedir enviar tapetar urgente,0
c9419889d5a43f928b50f640348be357,não comprar novo,0
0cf2a209a2b0daba130c5366a8c56e39,bom panela,1
f63e78260e0aab7045ed91641d37bfb4,produto entregar antar combinar,1
a63ab9354bb66082af5dd8529546961c,otima qualidade,0
55c854db53ac2dcb8eea576705c6fc19,atrasar entregar ruim,0
adedb5bcb459664a4ff94fc044824710,receber apenas produto noto fiscal constar item,0
31a6c50e4f65e71ffb6c99f31bdaca26,pedir nao vir comprar dois relogio branco so vir,0
500100de0f037740e981e4c88dde5589,sombrite ainda não receber produto,0
118cea1913e2f9d91f24066bf570fe20,mau embalagem colar todo ficar preguiçar preço mandar voltar não indicar pra ninguém loja,0
625f3adf08fca557bade671baa36081b,produto vir corretar vir defeito tampar precisar torca o,1
172c44de8e5e576f5b376745a6ae2b8e,bom produto,1
086ef5f2c69d15f84c37dafee78a2b53,recomendar excelente atendimento dourar ótima qualidade,1
8ed7d7f54affd28604e20ea19d3318f8,perfazer,1
d4a496ae30735d1db9d88b8b17e12eed,recomendar tudo ok,1
2f047ccefdd2977fd7d8db8c9f8758b8,não receber produto agora nem ligação retornar mensagem enviar sobrar assunto lamentável,0
0d6a1a1b9c0f6654927cd770ad20c462,relógio errar comprar produto mandar outro produto não nado ver pagar,0
d8caa043e9ac7b110805514e008f3126,entregar feito bem antar prazo bom,1
be9cb71020e244630740d4acfda1da7e,recomendar entregar rápido,1
de4bc89ccc8f689ff44135423385a0d2,não receber produto,0
897199a6cde8b4d1f9e7fac8898c3b02,bom,1
aebf2cf5f54bbf8dc05ae75c804c5c9a,recomendar ótimo,1
353b5dc91aac025693e011edf9b4c20b,sempre confiável comprar lannister,1
f644015989b2d878c091edc30219938e,otimo vendedor produto conformar esperar,1
e4740c4637654b486dcc41dbee4e104a,descrição produto dizer base pendente cor cobrir receber base cor preto,0
1ddb291971c466992b2680edc9c6ec4d,comprometimento,1
87cd047aa5c2e282b195d9b7fc1c550d,tudo ok,1
9bd0d1cdbd54d66d9ebd1594e1297eb2,produto chegar bem antar prazo prever maneiro pedir,1
4c5583d856a5de3e3fa972b3e71ea4cc,recomendar,1
b9f772c884022e998bdff9bf5c173981,fazer comprar entregar outro lugar acreditar tudo certar obrigar,1
62eda93387005daf27150245a0f2336e,produto chegar antar prazo bom estar bem embalar parabém,1
af7cb2e0553a0124fa67a62f66acc5a3,otima,1
775f84ba33ff35e67ca4c288347555ac,sobrar cortinar ótima,1
fb576c3799b8877480415f9b72d9c2ca,entregar antar prever produto conformar anunciar unica coisa deixar desejar formar embalagem enviar pois vir dentro envelope nenhum proteção,1
30e18ccf837093149a4f17dc1360a1ce,não respeitar prazo entregar,0
f33371d091946f755c0f8cd10fd05050,entregar bem antar prazo produto chegar perfeito condição,1
a2445cc6a4c5ca2467bcaa3be7c66965,ruim não receber produto,0
2bdcda8fb9ef01e83108995c62ae693d,recomendar bem pontual,1
df41908a9d2a09315f4dab665b3b81c6,bom,0
2830cebc81269505af5db71b568b05b2,faltar capar casar película entregar cartão memória,0
1ffb08482c246987c2d16b69000b3d67,ótimo produto entregar antar prazo recomendar,1
97046768f59f00a552ed3ef415188e9e,produto defeito receber produto defeito aguardar respostar fornecedor dever fazer,0
0bab9abf1967a9198c0e8999c17a21f4,comprar cortinar hoje não receber entregar,0
1ba19b38aafc2233fc6d182ddaff143f,opinião dever altura caixa pra não ter decepção nem esperar q valor bom demais ta tudo certar,0
eba03bdf513d03aa69a30907ac715582,pesqusar antar comprar produto não dar certar veicular devolver,0
549124d0f55aaf708859c251a494026a,bom obrigar,1
68bb1b7ba043b8bb8b007ae9edac4127,valor produto achar faltar recurso botão relógio próprio mostrador horário pequeno relógio dessar portar produto bonito estiloso entregar rápido,1
849b3db9f276e450c95276aed9136401,acima médio,1
0c80223573a82305e7d59585f8204999,chegar rapido adorar pastar multi usar chegar rapido,1
9dc50077272395ec4c7dcf0ff89be4fa,super recomendar encantar,1
e95b7d0f2d5b518d8e5bf44a64e1f2cc,recomendar produto acordar propaganda tudo ok,1
55df240b82f844c853112e30be31b737,imagem produto ilustrativo decepção total receber pedaço tapume adesivo colar cima arrepender ter gastar suar dinheiro produto,0
b8674b8f80fe97bdd75f7206a88e52c3,produto bom produto aparentemente bom pouco finar porém ainda não colocar igual imagem postar,1
cb3b1c756c57aeef9b09e1a64c021090,otimo entregar antar prazo bom,1
6f3b92bc69cad12ef6c9f9e1d4768c44,produto falto produto falto estocar empresar não checar,0
9f2a938c7964c5752ed8ef6be67f1f24,entregar antar prazo,1
19deb4f8f0090fa946faeb9bd7323861,recomendar tudo ocorrer maneiro dever ser,1
ffa7049224ae75fce308ae1a4aacf1c4,solicitar toner cb receber toner cb precisar fazer trocar produto,0
e775c41a3df4e0792c5802b7c2b12231,prazo entregar estipular julho comprar feito junho ainda não entregar razo entregar não cumprir conformar anunciar site horar comprar,0
347884b0292b83d18bc0de5dbc9dd862,falar aparelhar j não entregar,1
2185680653e917a82569a5af2eb30bcd,ocorrer transtornar logístico encaminhar variar ponto receber email dizer não chegar cd enfim mau experiência,0
0f78988b4e729753bb614beca37d3ca5,produto bom,1
9820c73449fdacc59185d514646d39c5,não receber produto status pedir informar entregar além disso não conseguir contato telefônico não retornar mail,0
7624d50fab69b5c8650357d6bd7040e2,obrigar apesar demorar apresentar validar pagamento restante processar correr rápido,1
81a63910ec1c2d4282b6d80a6f7b346d,ótimo recomendar,1
605d23ca35609a18b86db4a09c5c30a5,ótimo produto ótimas condição recomendar certeza,1
52b42c74982653dfd947b0d61c3d5457,super indicar,1
08146764883b0160661dec051503563c,otimo,1
ec8b8ccae465bf1042a4e18062c9a77d,solicitar produto cor branco receber cor preto portanto desconformidade pedir solicitar efetuada trocar dentro prazo entregar,0
40962dfb4a3f2fd452f20f5fb1e91b11,fazer pedir dois perfume so entregar produto,0
075010dfd0052001a0b53fb91ca04c81,não tô satisfeito prazo dia janeiro não chegar hj absurdo vc pago fretar,0
d0014763f94fdab2bd14a0b09277da10,baldinho bem delicado adorar ficar lindar aparador bar,1
2809ff2850a09f3dcd6c73cd913bd6d1,relogio anunciar nao vir incluso fretar noto vir apenas noto fiscal querer noto valor corretar pagar reembolsar diferençar,0
b9fe388b8883fcff4f70fc436a4bef5e,bem excelente,1
86dd062c5ada2f0d43c725e6563bd8e4,produto não funcionar,0
b60959477386e967e6a1eec4dfa40171,filho adorar lindo lancheiro recomendar,1
5f858b753107dbe795ef3ee8c8b9b4f8,gosyei,1
ec22261713cce1e1c68e0c3c24fc0481,achar sincero material custar produto esposo achar mochila si pequeno legal ter foto referencial comparar tamanho geral satisfeito,1
c62442eeb748d8adf74f0e9e053d97bf,tudo certar prazo produto bom tb,1
262cc5ad305bebc4a6cdb567c58ee6d7,produto bom entregar melhor ainda,1
66e1078073f6c367187af35c86ca1650,comprar dois banqueta branco site pra ser entregar agora não receber bem casar aguardar providência ir procurar direito d consumidor,0
f0cb91a969c481a26746e7115c6f69e6,serviço pessimo comprar dois produto chegar,0
0fea448b8b293c0becc37b67d2ab4f81,produto enviar rapidamente loja eficiente entregar recomendar loja todo,1
c34140a9ba4b1dd6bb8f66b91fbc830b,bom chegar antar datar previsto loja dever zelar limpeza cuidar armazenamento produto não enviar oxidação ferrugem produto cumprir missão,0
526f2b7fefb4a455ad7347a37131037a,satisfeito,1
5e45448c66b9c664006ea6829360b9ac,ótimo produto,1
a951de177a9e6fdacce9622c044bb1e8,relógio lindar porém vir descascar pequeno partir pulseira,1
e42fae5637cb7fdadbf376e39f237a5c,receber produto errar comprar modelar vir outro,0
f7a3952c24b8f1457f618119f9a41deb,recomendar,1
5a1011b36686cdd9ff28ae9c83b7dc33,recimendo,1
4ab1fc819818ce80666f214d780acd2e,fazer pedir bisnagar chegar unidade gostar receber pedir completar dois unidade solicitar pagar,0
1ce83c0dfc9ed6d08f515273528e7351,comprar perfeito,1
c71620085b3d5ee12fcb40cf1c167ebe,gostar produto,1
370aee3f0da25921906d1c643416c565,obrigar chegar antar prazo grato,1
ee98aab5fe538ee2fff4d682240b1648,excelente recomendar chegar antar prazo gostar material bom,1
84bff47e070ccc33c428c930b0faee80,entregar super rápido parabém bolsar bonito pensar material melhor,0
3cf2ce4d4b74be70fc16b5f0960b28da,produto não entregar ainda nem comunicação empresar sobrar entregar,0
cf0c6ec3dc3e8e12246ffcc99f7e4d45,gostar ter ser entregar antar prazo obrigar,1
4d33aa42762112d6d5d460cd031b1fb7,não recomendar tudo certar comprar faltar dia datar entregar informar não produto estocar hoje não receber dinheiro voltar nem valer mês,0
85fdf2e27a4627613ec12f21368699f5,parabens esperar fazer outro comprar,1
8df60d42c02c6f693479557aa233cbca,pedir produto sabor baunilha vir chocolate não vir bcaa,0
22b68aa0ff01d68be12e378f92cc44f0,bom nado reclamar,1
48c29e6142af56056a727e96bdf8fc35,ótima,1
5ad8102a42cdec3fe1833700aee79ef7,entregar demorar demais,1
38316bf7508d09c8e599aa63603c8bee,produto entregar precisão agradecer atenção,1
3d7b2ad648d151535be1921548c59c54,gostar serviço atendimento,1
50d0364ba56498addb3487d3c232b06a,ótimo gostar bastante comprar site voces sempre ficar feliz obrigar,1
9677ccca1bc86c9cbfe723685fd26cb1,tudo certar produto ótimo receber antar prazo satisfeito comprar obrigar baratheon parabém agilidade entregar produto recomendar produto loja nado reclamar,1
9341eee5faf85eae346bf98ec0075ece,vendedor honestar produto original entregar prazo,1
5f73118bc1072ee8428464e6cd153ac1,gostar mercadoria vendedor eselelente,1
6217fb5bbfd21073a74bce0d81e7e47b,comprar unidade vir mandar email pro vendedor agora respostar,0
0f4a6f5adb25ce2011b98ae20a939d57,fazer comprar combos frontline vir apenas,0
ceebb36daa7e066b3fb4c9f15a3a9506,pessimo fornecedor pedir balançar atrasar entregar receber apenas balançar noto fiscal rasurar quantidade mau fé total cancelar comprar juntar administrador cartao,0
1e160316b71327c4c8ec41c680bc74bb,super recomendar chegar bem rápido,1
4f058f79427c719b0b603b7cad80c48d,produto falsificar produto baratar vender camelo real vir celo qualidade etiquetar manual relogio vir caixa simples nao preto original casio,0
ca5d82fcf9beaa71384240a0128108da,produto q receber não gradar turma mônica mandar outro gradar justificar outro defeito poder ter devolver filhar esperar ansiosamente,0
920970aca78a3acdd17120ca828de304,fim prazo acabar ser dia bem anunciar,0
ceffdeb8c75457b0668946041bc08adf,bom comprar,1
a6b0a15e1bd9a39d4b8ebca93d0d0e40,não receber produto questionar site stark não obter respostar,0
d0488f1b7621ce2bf717afac266f73ac,satisfeito comprar continuar assim atendimento vcs ganhar,1
32cd863a8d5644cf64999f7272c7bdd8,receber produto corretamente antar prazo nenhum divergência,1
fe6621ce8b517a32f5dc5ba0d44acd02,bom,1
6da4d57cbd97c7b665169913c92493f7,lindar pessoalmente dar dó jogar deixar enfeitar,1
ee109c72fd669dbe44908187e7a25e16,andre g s tudo certar tentar entregar lugar errar primeiro tentativo seguro dar certar entregador pouco fraco leitura endereçar iriar dor cabeça tudo certar,0
1c672c2fe775ddfe6540dfd1b25ccd2b,cumprir prometer porém não vir brindar acusar,1
eb0b347c1b7e5491843abb31c368bf42,faltar três cadeira comprar,0
7494221bb7f6e9012c991b6a10e69394,produto otimo custar beneficiar indicar comprar todo,1
b61f39b8e70b2d10851ac87a03229f9e,ótimo chegar rapido,1
54043fa6b286f1ea8eb953287130fbf7,mau produto produto baixo qualidade tamanho ridiculamente pequeno arrepender comprar,0
ed5215c4994acb647f951a8dcc4af9aa,produto chegar funcionar bateria produto pra colocar mandar abrir chave especial não usar o,0
a6755017a8699d48aed017d57c5a63c8,comprar super indicar pedir chegar antar prazo,1
6f6e9652780c49c182c2ac5ec5f60357,produto danificar infelizmente receber produto solução p unhar roído frasco vaziar danificar,0
5a5d362c8809f9b273537ac1a2283301,comprimento parafusar maior original ficar pouco rodar opinião dever acompanhar medir parafuso originar,0
48a6dcba6eddaebca59c14d15eab0ddd,entregar dentro prazo produto conhecer recomendar,1
df28a3674af1aa48089f31cb89a13373,parabens loja lannister,1
7268cd9f8709f190cdd73d0190b07a57,tamanho bom atender necessidade,1
1eb7a0040532e7ec9971202a986b82c6,receber skate dois avariar kit segurança mau qualidade todo desbotar além skate ser personagem menino kit segurança ser rosar descontentar,0
5f5654a69bd184101f469579a75232b5,bom,0
29a2c76de155832aa3176240036d16af,produto bom qualidade,1
94bb9a96ba9239d614929c2dab06b46e,ótimo produto entregar prazo,1
c86520e8bbcbb82ef5470c1aa91ab4b9,ainda não instalar bom estar,1
83c1973edf0d7f69fe893a3d123eb2e5,dois prudutos vir defeito cancelar produto,0
526b8558544a7eda0db0639b6171c566,problema entregar responsabilidade pois esquecer atualizar endereçar ficar grato atenção,1
5474f83de1e777c94a1e0eae8283228b,super recomendar chegar antar prazo bom continuar bom serviço atendimento,1
e1b02a824f19e65d447d27887931ee8d,produto entregar dentro prazo nenhum problema recomendar loja futuro comprar,1
f79e1ee49a80d9d132e33d0b3a498111,receber antar prazo produto exatamente site comprar bonito ainda não usar acreditar cumprir papel,1
2516f4745288a788924c004eeb5e9830,querer produto dinheiro voltar,0
b80ebd05911ec6272b36323c5a26ef34,não receber produto não receber produto entregar,0
762d19d6d01926583e06ebab99d1ff0d,pedir enviar antecedência produto super bem fazer qualidade encomendar embalagem,1
909607f067d2bda794beed009ca3af30,fretar alto reduzir valor fretar,1
65eec167dabc68492ae681d53d344f69,entregar dentro prazo ficar sastifeita,1
e9c0b6a5dc5df5db1c454c326bdaf43f,produto entregar atrasar restrição amar pincel,1
04aa4b69f8cb548a385319d0c90642ac,otimo chegar antar prazo bom produto fácil montar parabém,1
a5c2c9a72d1fa84a9134723bbc0ddf0c,ainda não receber produto,0
0c3e2fed0dd7aafa291526c7a3ff8312,comentário,0
1257ecf735481324f045995bee749d88,bom,1
c53552959161d9bea08b38d843eeaa65,vergonha stark vergonha parceiro dar vender produto confirmar descontar valor cartão agora querer cancelar pedir pois alegar não ter estocar crime stark seguir silêncio,0
4ad161c2ada90acacb6a16404928e7a8,recomendar entregar prazo tudo ok,1
68877b989cffcfa1228cdb5a041c450f,hoje nao receber produto aguardar retornar empresar tomar providenciar cabiveis,0
2d3e9e82cf5128a7036f0062c888bdd2,suuuuper recomendar relógio lindoooo todo euro sempre satisfeito tbm comprar realizar site lannister recomendar,1
64ac46c3ccf3709497ce56cc48f50cea,gostar chegar super rápido antar prazo plástico pouco mole geral produto bom funcional,0
29bd42710a715c090d9480e013a05034,chegar antar datar obrigar,1
0e7b1e286dc8b7de22fb8bb6a92e5dbd,lindar imaginar,1
e839f1f0a5d3393a8709fd3f59b7b240,atrasar entregar querer saber entregar produto presentar aniversário não chegar datar,0
c4a6a5972e04ed56b7898159f61ff5ce,recomendar normal,0
4a24487f4d404a26d479637f4e52fcdb,bom quadrar gostar produto perfazer bonito preço otimo,1
509a1ac35914c43381a7ef585b0da70a,bom,1
dae5174116d950a23616a58119738eb8,produto custar r fretar não bom bem ralo parecer água,0
ec00026866e845380c4063c4d3cb24a8,ok ok,1
61127e94acdcde3778180b254209f1ea,bom entregar bem antar prazo serviço ótimo,1
5e866323901262a5abfa7f06c33b63e0,comprar ar condicionar mil btus funcionar perfeitamente,1
2790e2442f5bf277e4ebdf6905f09f13,sr receber produto errar item nao nado ver maca peruano comprar vir lugar frasco tribulus mucuna precisar instrução proceder,0
f3028881e2695f7d3762f8e743645a55,produto dizer couro porém não,0
ea0407b792effbefbf136d64a5d5d299,produto além expectativa,1
65e5e0396daf89b147152d2e1b23b958,apesar produto ter chegar prazo medir não adequar informar site dar técnico decorar simplesmente deixar móvel ridículo ir devolver,0
7ac8a3488684fea50c69b09283954f66,recomendar loja chegar rápido pedir entretanto produto vir diferente especificar página,0
2c185e6d9011debc67d272354ee03406,comprar conformar pedir receber apenas inclusive noto fiscal enviar mail pra stark sobrar fato aguardar retornar,0
65a471f9ac598b9017a9d11aa212596c,entregar dois comprar unidade somente entregar,0
c9f806bd6910b2d673b98b82d87843db,problema produto abrir reclamação stark,0
1de7e713def7a5b5eb6eccb3c91cec68,receber produto antar orazo,1
65b2a48a2bf19055fabba94e26d14d69,recomendar loja lannister produto não entregar acordar comunicar não receber respostar loja comprar targaryen credibilidade,0
69c9326507e58f58796e787206a296d8,ksksksk,1
5a0c0a423dc589e8e531f60bab0776e1,pedir não recdebi produto mudar dois vezar datar entregar não receber produto gostar saber ir ficar prejuizo,0
1ce100eec8771c593cdd0d4bab2793a6,produto não entregar razão afirmar não cumprir acordar não recomendar empresar fim desde solicitar devolução valor pagar devidamente corrigir,0
a876ada052f13720e91176b59590308c,produto entregar prazo bom qualidade,1
fa91c955df97a399bcaf98d103e564d6,demorar não dever cobrar fretar,0
5a1f0c8945b7826220877e7f4c5321ee,entregar rápido,1
5d833443716b7115ddce0a1ec34acd71,confiavel,1
bd9b3ed570ae0c9ea4f1925edce64335,produto não entregar infelizmente empresar trabalhar correio nunca cumprir prazo entregar,0
a7884c5c149ef06afc59bdc2c6982f9d,recomendar,1
33c74dd6806f6007be1a6a262f72ba8a,recomendar produto receber antar prazo entregar custar benefício excelente poltrona lindo,1
9609f4e589bfa30c206f6be92ebc2cc2,decepcionar comprar dessar produto prazo entregar dia ainda não entregar querer chegar salvador imaginar ir chegar cidade,0
fd0e733913f6d55abc8baeea30a5c4de,comprar produto receber outro,0
